STDR_YY,ORG_CD,POPUL_CNT,HOHOLD_CNT,RESI_CNT,BUGE_AMT,REGION_CD,ADMDSTRC_CD,FULL_SQUARE,ROAD_SQUARE,CULT_SQUARE,FORE_SQUARE,RIVER_SQUARE,COAST_ADJ_AT,INLAND_CTY_AT,PBORD_AMT,TRSPT_AMT,MNCP_AMT,LCPB_AMT,COAST_LEN,GVN_MNG_SQUARE,GVN_SPRT_SQUARE,ETC_SQUARE,DMG_STORM_FLOOD_AMT,CRTR_ID,LAST_MODUSR_ID,CREAT_DT,LAST_MODF_DT
2022,5190000,41614,,,,YNA,MNC,,,,20380312,,0,1,,,,,0,,,,,skgo,skgo,20230203,20230203
2022,5200000,30353,,,,YNA,MNC,,,,19660406,,0,1,,,,,0,,,,,skgo,skgo,20230203,20230203
2022,5210000,42566,,,,YNA,MNC,,,,20100929,,0,1,,,,,0,,,,,skgo,skgo,20230203,20230203
2022,5220000,112487,,,,YNA,MNC,,,,19790603,,0,1,,,,,0,,,,,skgo,skgo,20230203,20230203
2022,5230000,55755,,,,YNA,MNC,,,,19961001,,0,1,,,,,0,,,,,skgo,skgo,20230203,20230203
2022,5240000,30139,,,,YNA,MNC,,,,21680216,,0,1,,,,,0,,,,,skgo,skgo,20230203,20230203
2022,5250000,47030,,,,YNA,MNC,,,,21300626,,1,0,,,,,121.23,,,,,skgo,skgo,20230203,20230203
2022,5260000,8996,,,,YNA,MNC,,,,19160828,,1,0,,,,,84.85,,,,,skgo,skgo,20230203,20230203
2022,5310000,343782,,,,YNA,MNC,,,,20150216,,0,1,,,,,0,,,,,skgo,skgo,20230203,20230203
2022,5330000,122681,,,,YNA,MNC,,,,19410917,,1,0,,,,,776.16,,,,,skgo,skgo,20230203,20230203
2022,5340000,109369,,,,YNA,MNC,,,,19620707,,1,0,,,,,204.73,,,,,skgo,skgo,20230203,20230203
2022,5350000,535129,,,,YNA,MNC,,,,19640920,,0,1,,,,,0,,,,,skgo,skgo,20230203,20230203
2022,5360000,102945,,,,YNA,MNC,,,,20391205,,0,1,,,,,0,,,,,skgo,skgo,20230203,20230203
2022,5370000,236662,,,,YNA,MNC,,,,19770714,,1,0,,,,,513.64,,,,,skgo,skgo,20230203,20230203
2022,5380000,353792,,,,YNA,MNC,,,,19980503,,0,1,,,,,0,,,,,skgo,skgo,20230203,20230203
2022,5390000,26061,,,,YNA,MNC,,,,19900216,,0,1,,,,,0,,,,,skgo,skgo,20230203,20230203
2022,5400000,61456,,,,YNA,MNC,,,,19580407,,0,1,,,,,0,,,,,skgo,skgo,20230203,20230203
2022,5410000,58372,,,,YNA,MNC,,,,19790215,,0,1,,,,,0,,,,,skgo,skgo,20230203,20230203
2022,5420000,50448,,,,YNA,MNC,,,,19921203,,1,0,,,,,216.22,,,,,skgo,skgo,20230203,20230203
2022,5430000,41579,,,,YNA,MNC,,,,19650121,,1,0,,,,,375.07,,,,,skgo,skgo,20230203,20230203
2022,5440000,42465,,,,YNA,MNC,,,,20321122,,1,0,,,,,79,,,,,skgo,skgo,20230203,20230203
2022,5450000,34028,,,,YNA,MNC,,,,20660916,,0,1,,,,,0,,,,,skgo,skgo,20230203,20230203
2022,5460000,37708,,,,YNA,MNC,,,,20500716,,0,1,,,,,0,,,,,skgo,skgo,20230203,20230203
2022,5470000,60387,,,,YNA,MNC,,,,20660627,,0,1,,,,,0,,,,,skgo,skgo,20230203,20230203
2022,5480000,42142,,,,YNA,MNC,,,,20950301,,0,1,,,,,0,,,,,skgo,skgo,20230203,20230203
2022,5530000,910814,,,,MPA,MNC,,,,19470702,,1,0,,,,,69.06,,,,,skgo,skgo,20230203,20230203
2022,5540000,391462,,,,MPA,MNC,,,,19770310,,0,1,,,,,0,,,,,skgo,skgo,20230203,20230203
2022,5570000,37262,,,,CCA,MNC,,,,19110216,,0,1,,,,,0,,,,,skgo,skgo,20230203,20230203
2022,5580000,44475,,,,CCA,MNC,,,,19101104,,0,1,,,,,0,,,,,skgo,skgo,20230203,20230203
2022,5590000,243432,,,,MPA,MNC,,,,19430923,,0,1,,,,,0,,,,,skgo,skgo,20230203,20230203
2022,5600000,146701,,,,MPA,MNC,,,,20450825,,0,1,,,,,0,,,,,skgo,skgo,20230203,20230203
2022,5670000,1021487,,,,YNA,MNC,,,,42385,,1,0,,,,,313.08,,,,,skgo,skgo,20230203,20230203
2022,5680000,168253,,,,CCA,MNC,,,,21841,,1,0,,,,,102.84,,,,,skgo,skgo,20230203,20230203
2022,5700000,113150,,,,MPA,MNC,,,,28420,,0,1,,,,,0,,,,,skgo,skgo,20230203,20230203
2022,5710000,849573,,,,CCA,MNC,,,,47302,,0,1,,,,,0,,,,,skgo,skgo,20230203,20230203
