ORGAN_CODE,FIELD_NM,YY,VAL
3700000,단독주택-계,2018,14134
3700000,단독주택-일반,2018,2530
3700000,단독주택-다가구,2018,8180
3700000,단독주택-영업겸용,2018,3424
3700000,아파트,2018,80444
3700000,연립주택,2018,2234
3700000,다세대주택,2018,8374
3700000,비거주용건물내주택,2018,2285
3710000,주택,2018,53500
3710000,단독주택-계,2018,7948
3710000,단독주택-일반,2018,1418
3710000,단독주택-다가구,2018,4822
3710000,단독주택-영업겸용,2018,1708
3710000,아파트,2018,39232
3710000,연립주택,2018,1418
3710000,다세대주택,2018,4058
3710000,비거주용건물내주택,2018,844
3720000,주택,2018,67954
3720000,단독주택-계,2018,7411
3720000,단독주택-일반,2018,3438
3720000,단독주택-다가구,2018,2949
3720000,단독주택-영업겸용,2018,1024
3720000,아파트,2018,57704
3720000,연립주택,2018,487
3720000,다세대주택,2018,1764
3720000,비거주용건물내주택,2018,588
3730000,주택,2018,79306
3730000,단독주택-계,2018,21667
3730000,단독주택-일반,2018,16518
3730000,단독주택-다가구,2018,3070
3730000,단독주택-영업겸용,2018,2079
3730000,아파트,2018,50245
3730000,연립주택,2018,2006
3730000,다세대주택,2018,4039
3730000,비거주용건물내주택,2018,1349
5690000,주택,2018,118959
5690000,단독주택-계,2018,16099
5690000,단독주택-일반,2018,13770
5690000,단독주택-다가구,2018,1304
5690000,단독주택-영업겸용,2018,1025
5690000,아파트,2018,99512
5690000,연립주택,2018,1113
5690000,다세대주택,2018,1531
5690000,비거주용건물내주택,2018,704
6410000,주택,2018,4169100
6410000,단독주택-계,2018,505213
6410000,단독주택-일반,2018,288133
6410000,단독주택-다가구,2018,139904
6410000,단독주택-영업겸용,2018,77176
6410000,아파트,2018,2860249
6410000,연립주택,2018,126516
6410000,다세대주택,2018,643052
6410000,비거주용건물내주택,2018,34070
3740000,주택,2018,365222
3740000,단독주택-계,2018,34469
3740000,단독주택-일반,2018,7260
3740000,단독주택-다가구,2018,18869
3740000,단독주택-영업겸용,2018,8340
3740000,아파트,2018,264809
3740000,연립주택,2018,8593
3740000,다세대주택,2018,54779
3740000,비거주용건물내주택,2018,2572
3780000,주택,2018,255925
3780000,단독주택-계,2018,35534
3780000,단독주택-일반,2018,3242
3780000,단독주택-다가구,2018,25884
3780000,단독주택-영업겸용,2018,6408
3780000,아파트,2018,175174
3780000,연립주택,2018,10469
3780000,다세대주택,2018,33089
3780000,비거주용건물내주택,2018,1659
3820000,주택,2018,143102
3820000,단독주택-계,2018,13158
3820000,단독주택-일반,2018,3559
3820000,단독주택-다가구,2018,6839
3820000,단독주택-영업겸용,2018,2760
3820000,아파트,2018,104963
3820000,연립주택,2018,2858
3820000,다세대주택,2018,21018
3820000,비거주용건물내주택,2018,1105
3830000,주택,2018,177651
3830000,단독주택-계,2018,10055
3830000,단독주택-일반,2018,1489
3830000,단독주택-다가구,2018,6120
3830000,단독주택-영업겸용,2018,2446
3830000,아파트,2018,129814
3830000,연립주택,2018,3310
3830000,다세대주택,2018,33206
3830000,비거주용건물내주택,2018,1266
3860000,주택,2018,265529
3860000,단독주택-계,2018,18093
3860000,단독주택-일반,2018,2516
3860000,단독주택-다가구,2018,11533
3860000,단독주택-영업겸용,2018,4044
3860000,아파트,2018,150842
3860000,연립주택,2018,7773
3860000,다세대주택,2018,86086
3860000,비거주용건물내주택,2018,2735
3900000,주택,2018,104641
3900000,단독주택-계,2018,6008
3900000,단독주택-일반,2018,1314
3900000,단독주택-다가구,2018,3552
3900000,단독주택-영업겸용,2018,1142
3900000,아파트,2018,71403
3900000,연립주택,2018,2016
3900000,다세대주택,2018,24589
3900000,비거주용건물내주택,2018,625
3910000,주택,2018,191831
3910000,단독주택-계,2018,32688
3910000,단독주택-일반,2018,20756
3910000,단독주택-다가구,2018,7547
3910000,단독주택-영업겸용,2018,4385
3910000,아파트,2018,122772
3910000,연립주택,2018,6133
3910000,다세대주택,2018,28226
3910000,비거주용건물내주택,2018,2012
3920000,주택,2018,36825
3920000,단독주택-계,2018,6522
3920000,단독주택-일반,2018,4311
3920000,단독주택-다가구,2018,1231
3920000,단독주택-영업겸용,2018,980
3920000,아파트,2018,21511
3920000,연립주택,2018,2507
3920000,다세대주택,2018,5905
3920000,비거주용건물내주택,2018,380
3930000,주택,2018,200334
3930000,단독주택-계,2018,15659
3930000,단독주택-일반,2018,3530
3930000,단독주택-다가구,2018,7367
3930000,단독주택-영업겸용,2018,4762
3930000,아파트,2018,98015
3930000,연립주택,2018,10016
3930000,다세대주택,2018,75274
3930000,비거주용건물내주택,2018,1370
3940000,주택,2018,314605
3940000,단독주택-계,2018,21125
3940000,단독주택-일반,2018,9651
3940000,단독주택-다가구,2018,6617
3940000,단독주택-영업겸용,2018,4857
3940000,아파트,2018,246158
3940000,연립주택,2018,11494
3940000,다세대주택,2018,34215
3940000,비거주용건물내주택,2018,1613
3970000,주택,2018,12772
3970000,단독주택-계,2018,1732
3970000,단독주택-일반,2018,345
3970000,단독주택-다가구,2018,1242
3970000,단독주택-영업겸용,2018,145
3970000,아파트,2018,8999
3970000,연립주택,2018,274
3970000,다세대주택,2018,1673
3970000,비거주용건물내주택,2018,94
3980000,주택,2018,58785
3980000,단독주택-계,2018,5175
3980000,단독주택-일반,2018,1173
3980000,단독주택-다가구,2018,2782
3980000,단독주택-영업겸용,2018,1220
3980000,아파트,2018,45596
3980000,연립주택,2018,2275
3980000,다세대주택,2018,5276
3980000,비거주용건물내주택,2018,463
3990000,주택,2018,220328
3990000,단독주택-계,2018,16658
3990000,단독주택-일반,2018,11144
3990000,단독주택-다가구,2018,2406
3990000,단독주택-영업겸용,2018,3108
3990000,아파트,2018,166666
3990000,연립주택,2018,11011
3990000,다세대주택,2018,24513
3990000,비거주용건물내주택,2018,1480
4000000,주택,2018,74898
4000000,단독주택-계,2018,5095
4000000,단독주택-일반,2018,2114
4000000,단독주택-다가구,2018,1580
4000000,단독주택-영업겸용,2018,1401
4000000,아파트,2018,60089
4000000,연립주택,2018,1562
4000000,다세대주택,2018,7607
4000000,비거주용건물내주택,2018,545
4010000,주택,2018,147295
4010000,단독주택-계,2018,7333
4010000,단독주택-일반,2018,1527
4010000,단독주택-다가구,2018,3146
4010000,단독주택-영업겸용,2018,2660
4010000,아파트,2018,113575
4010000,연립주택,2018,1638
4010000,다세대주택,2018,23467
4010000,비거주용건물내주택,2018,1282
4020000,주택,2018,87516
4020000,단독주택-계,2018,3553
4020000,단독주택-일반,2018,300
4020000,단독주택-다가구,2018,2082
4020000,단독주택-영업겸용,2018,1171
4020000,아파트,2018,70664
4020000,연립주택,2018,1140
4020000,다세대주택,2018,11700
4020000,비거주용건물내주택,2018,459
4030000,주택,2018,47471
4030000,단독주택-계,2018,2751
4030000,단독주택-일반,2018,1093
4030000,단독주택-다가구,2018,1023
4030000,단독주택-영업겸용,2018,635
4030000,아파트,2018,35548
4030000,연립주택,2018,683
4030000,다세대주택,2018,8244
4030000,비거주용건물내주택,2018,245
4040000,주택,2018,73525
4040000,단독주택-계,2018,6119
4040000,단독주택-일반,2018,1114
4040000,단독주택-다가구,2018,3523
4040000,단독주택-영업겸용,2018,1482
4040000,아파트,2018,63914
4040000,연립주택,2018,1141
4040000,다세대주택,2018,1789
4040000,비거주용건물내주택,2018,562
4050000,주택,2018,327895
4050000,단독주택-계,2018,28854
4050000,단독주택-일반,2018,20430
4050000,단독주택-다가구,2018,4771
4050000,단독주택-영업겸용,2018,3653
4050000,아파트,2018,255968
4050000,연립주택,2018,10852
4050000,다세대주택,2018,30545
4050000,비거주용건물내주택,2018,1676
4060000,주택,2018,150361
4060000,단독주택-계,2018,26001
4060000,단독주택-일반,2018,20123
4060000,단독주택-다가구,2018,2927
4060000,단독주택-영업겸용,2018,2951
4060000,아파트,2018,106557
4060000,연립주택,2018,3582
4060000,다세대주택,2018,12941
4060000,비거주용건물내주택,2018,1280
4070000,주택,2018,72721
4070000,단독주택-계,2018,21776
4070000,단독주택-일반,2018,17936
4070000,단독주택-다가구,2018,2531
4070000,단독주택-영업겸용,2018,1309
4070000,아파트,2018,36247
4070000,연립주택,2018,3277
4070000,다세대주택,2018,10295
4070000,비거주용건물내주택,2018,1126
4080000,주택,2018,70478
4080000,단독주택-계,2018,21619
4080000,단독주택-일반,2018,18614
4080000,단독주택-다가구,2018,1416
4080000,단독주택-영업겸용,2018,1589
4080000,아파트,2018,41446
4080000,연립주택,2018,2601
4080000,다세대주택,2018,3947
4080000,비거주용건물내주택,2018,865
4090000,주택,2018,141596
4090000,단독주택-계,2018,12884
4090000,단독주택-일반,2018,9562
4090000,단독주택-다가구,2018,1078
4090000,단독주택-영업겸용,2018,2244
4090000,아파트,2018,115998
4090000,연립주택,2018,4285
4090000,다세대주택,2018,7588
4090000,비거주용건물내주택,2018,841
5530000,주택,2018,253213
5530000,단독주택-계,2018,32057
5530000,단독주택-일반,2018,23458
5530000,단독주택-다가구,2018,3134
5530000,단독주택-영업겸용,2018,5465
5530000,아파트,2018,199976
5530000,연립주택,2018,3705
5530000,다세대주택,2018,15618
5530000,비거주용건물내주택,2018,1857
5540000,주택,2018,120155
5540000,단독주택-계,2018,15975
5540000,단독주택-일반,2018,10671
5540000,단독주택-다가구,2018,3778
5540000,단독주택-영업겸용,2018,1526
5540000,아파트,2018,46086
5540000,연립주택,2018,3831
5540000,다세대주택,2018,53281
5540000,비거주용건물내주택,2018,982
5590000,주택,2018,76037
5590000,단독주택-계,2018,10869
5590000,단독주택-일반,2018,8469
5590000,단독주택-다가구,2018,1056
5590000,단독주택-영업겸용,2018,1344
5590000,아파트,2018,56487
5590000,연립주택,2018,1207
5590000,다세대주택,2018,6548
5590000,비거주용건물내주택,2018,926
5600000,주택,2018,53552
5600000,단독주택-계,2018,21112
5600000,단독주택-일반,2018,18257
5600000,단독주택-다가구,2018,1481
5600000,단독주택-영업겸용,2018,1374
5600000,아파트,2018,19968
5600000,연립주택,2018,2609
5600000,다세대주택,2018,8776
5600000,비거주용건물내주택,2018,1087
5700000,주택,2018,40237
5700000,단독주택-계,2018,19891
5700000,단독주택-일반,2018,17996
5700000,단독주택-다가구,2018,959
5700000,단독주택-영업겸용,2018,936
5700000,아파트,2018,13794
5700000,연립주택,2018,1358
5700000,다세대주택,2018,4276
5700000,비거주용건물내주택,2018,918
4140000,주택,2018,15967
4140000,단독주택-계,2018,8980
4140000,단독주택-일반,2018,8051
4140000,단독주택-다가구,2018,266
4140000,단독주택-영업겸용,2018,663
4140000,아파트,2018,4291
4140000,연립주택,2018,1177
4140000,다세대주택,2018,1116
4140000,비거주용건물내주택,2018,403
4160000,주택,2018,25083
4160000,단독주택-계,2018,14272
4160000,단독주택-일반,2018,12083
4160000,단독주택-다가구,2018,1188
4160000,단독주택-영업겸용,2018,1001
4160000,아파트,2018,5132
4160000,연립주택,2018,1826
4160000,다세대주택,2018,3051
4160000,비거주용건물내주택,2018,802
4170000,주택,2018,43550
4170000,단독주택-계,2018,29196
4170000,단독주택-일반,2018,26045
4170000,단독주택-다가구,2018,1976
4170000,단독주택-영업겸용,2018,1175
4170000,아파트,2018,7787
4170000,연립주택,2018,1313
4170000,다세대주택,2018,4414
4170000,비거주용건물내주택,2018,840
6420000,주택,2018,603644
6420000,단독주택-계,2018,236392
6420000,단독주택-일반,2018,189425
6420000,단독주택-다가구,2018,23361
6420000,단독주택-영업겸용,2018,23606
6420000,아파트,2018,322796
6420000,연립주택,2018,21373
6420000,다세대주택,2018,12051
6420000,비거주용건물내주택,2018,11032
4180000,주택,2018,94907
4180000,단독주택-계,2018,26945
4180000,단독주택-일반,2018,16981
4180000,단독주택-다가구,2018,5765
4180000,단독주택-영업겸용,2018,4199
4180000,아파트,2018,63321
4180000,연립주택,2018,1889
4180000,다세대주택,2018,1427
4180000,비거주용건물내주택,2018,1325
4190000,주택,2018,128037
4190000,단독주택-계,2018,30172
4190000,단독주택-일반,2018,20011
4190000,단독주택-다가구,2018,5060
4190000,단독주택-영업겸용,2018,5101
4190000,아파트,2018,94159
4190000,연립주택,2018,1171
4190000,다세대주택,2018,1127
4190000,비거주용건물내주택,2018,1408
4200000,주택,2018,81928
4200000,단독주택-계,2018,29558
4200000,단독주택-일반,2018,22144
4200000,단독주택-다가구,2018,4449
4200000,단독주택-영업겸용,2018,2965
4200000,아파트,2018,46480
4200000,연립주택,2018,2760
4200000,다세대주택,2018,1443
4200000,비거주용건물내주택,2018,1687
4210000,주택,2018,38116
4210000,단독주택-계,2018,10628
4210000,단독주택-일반,2018,8793
4210000,단독주택-다가구,2018,904
4210000,단독주택-영업겸용,2018,931
4210000,아파트,2018,24012
4210000,연립주택,2018,1655
4210000,다세대주택,2018,1153
4210000,비거주용건물내주택,2018,668
4220000,주택,2018,20981
4220000,단독주택-계,2018,6052
4220000,단독주택-일반,2018,5299
4220000,단독주택-다가구,2018,190
4220000,단독주택-영업겸용,2018,563
4220000,아파트,2018,11297
4220000,연립주택,2018,3061
4220000,다세대주택,2018,164
4220000,비거주용건물내주택,2018,407
4230000,주택,2018,34269
4230000,단독주택-계,2018,8575
4230000,단독주택-일반,2018,6499
4230000,단독주택-다가구,2018,944
4230000,단독주택-영업겸용,2018,1132
4230000,아파트,2018,23139
4230000,연립주택,2018,1478
4230000,다세대주택,2018,475
4230000,비거주용건물내주택,2018,602
4240000,주택,2018,30944
4240000,단독주택-계,2018,13661
4240000,단독주택-일반,2018,11805
4240000,단독주택-다가구,2018,907
4240000,단독주택-영업겸용,2018,949
4240000,아파트,2018,14265
4240000,연립주택,2018,1563
4240000,다세대주택,2018,907
4240000,비거주용건물내주택,2018,548
4250000,주택,2018,29106
4250000,단독주택-계,2018,18402
4250000,단독주택-일반,2018,16397
4250000,단독주택-다가구,2018,865
4250000,단독주택-영업겸용,2018,1140
4250000,아파트,2018,8017
4250000,연립주택,2018,1492
4250000,다세대주택,2018,556
4250000,비거주용건물내주택,2018,639
4260000,주택,2018,19529
4260000,단독주택-계,2018,13910
4260000,단독주택-일반,2018,12739
